serie,modelo,repeticao,mae,qtd_deteccoes
BVSP,KNN + KSWIN,9,0.10639241088882595,19.0
BVSP,KNN + KSWIN,10,0.10639241088882595,19.0
BVSP,MLP + KSWIN,1,0.037688077380883915,17.0
BVSP,MLP + KSWIN,2,0.04104599595267453,17.0
BVSP,MLP + KSWIN,3,0.034650523659788234,16.0
BVSP,MLP + KSWIN,4,0.047887891663849505,18.0
BVSP,MLP + KSWIN,5,0.03888006810003666,18.0
BVSP,MLP + KSWIN,6,0.043770091615057925,17.0
BVSP,MLP + KSWIN,7,0.04851916910453881,18.0
BVSP,MLP + KSWIN,8,0.04021630919161637,17.0
BVSP,MLP + KSWIN,9,0.04914687611164697,17.0
BVSP,MLP + KSWIN,10,0.0452893647474185,18.0
BVSP,Lasso + KSWIN,1,0.040748169445878286,17.0
BVSP,Lasso + KSWIN,2,0.040748169445878286,17.0
BVSP,Lasso + KSWIN,3,0.040748169445878286,17.0
BVSP,Lasso + KSWIN,4,0.040748169445878286,17.0
BVSP,Lasso + KSWIN,5,0.040748169445878286,17.0
BVSP,Lasso + KSWIN,6,0.040748169445878286,17.0
BVSP,Lasso + KSWIN,7,0.040748169445878286,17.0
BVSP,Lasso + KSWIN,8,0.040748169445878286,17.0
BVSP,Lasso + KSWIN,9,0.040748169445878286,17.0
BVSP,Lasso + KSWIN,10,0.040748169445878286,17.0
BVSP,RF + KSWIN,1,0.1028298003947884,18.0
BVSP,RF + KSWIN,2,0.09782083459119173,18.0
BVSP,RF + KSWIN,3,0.10717408555410875,18.0
BVSP,RF + KSWIN,4,0.10437074183251799,18.0
BVSP,RF + KSWIN,5,0.10476914153786801,18.0
BVSP,RF + KSWIN,6,0.10571786844848827,18.0
BVSP,RF + KSWIN,7,0.10348990666445416,18.0
BVSP,RF + KSWIN,8,0.10447010850503805,18.0
BVSP,RF + KSWIN,9,0.10281340795638408,18.0
BVSP,RF + KSWIN,10,0.1068233874624131,18.0
BVSP,Ridge + KSWIN,1,0.01643181652769412,13.0
BVSP,Ridge + KSWIN,2,0.01643181652769412,13.0
BVSP,Ridge + KSWIN,3,0.01643181652769412,13.0
BVSP,Ridge + KSWIN,4,0.01643181652769412,13.0
BVSP,Ridge + KSWIN,5,0.01643181652769412,13.0
BVSP,Ridge + KSWIN,6,0.01643181652769412,13.0
BVSP,Ridge + KSWIN,7,0.01643181652769412,13.0
BVSP,Ridge + KSWIN,8,0.01643181652769412,13.0
BVSP,Ridge + KSWIN,9,0.01643181652769412,13.0
BVSP,Ridge + KSWIN,10,0.01643181652769412,13.0
BVSP,SVR + KSWIN,1,0.030300782586858407,16.0
BVSP,SVR + KSWIN,2,0.030300782586858407,16.0
BVSP,SVR + KSWIN,3,0.030300782586858407,16.0
BVSP,SVR + KSWIN,4,0.030300782586858407,16.0
BVSP,SVR + KSWIN,5,0.030300782586858407,16.0
BVSP,SVR + KSWIN,6,0.030300782586858407,16.0
BVSP,SVR + KSWIN,7,0.030300782586858407,16.0
BVSP,SVR + KSWIN,8,0.030300782586858407,16.0
BVSP,SVR + KSWIN,9,0.030300782586858407,16.0
BVSP,SVR + KSWIN,10,0.030300782586858407,16.0
BVSP,BayesianLinear,1,0.017538865273037996,
BVSP,BayesianLinear,2,0.017538865273037996,
BVSP,BayesianLinear,3,0.017538865273037996,
BVSP,BayesianLinear,4,0.017538865273037996,
BVSP,BayesianLinear,5,0.017538865273037996,
BVSP,BayesianLinear,6,0.017538865273037996,
BVSP,BayesianLinear,7,0.017538865273037996,
BVSP,BayesianLinear,8,0.017538865273037996,
BVSP,BayesianLinear,9,0.017538865273037996,
BVSP,BayesianLinear,10,0.017538865273037996,
BVSP,HoeffdingTree,1,0.024015688528846516,
BVSP,HoeffdingTree,2,0.024015688528846516,
BVSP,HoeffdingTree,3,0.024015688528846516,
BVSP,HoeffdingTree,4,0.024015688528846516,
BVSP,HoeffdingTree,5,0.024015688528846516,
BVSP,HoeffdingTree,6,0.024015688528846516,
BVSP,HoeffdingTree,7,0.024015688528846516,
BVSP,HoeffdingTree,8,0.024015688528846516,
BVSP,HoeffdingTree,9,0.024015688528846516,
BVSP,HoeffdingTree,10,0.024015688528846516,
BVSP,KNNRegressorOnline,1,0.024904615526111968,
BVSP,KNNRegressorOnline,2,0.024904615526111968,
BVSP,KNNRegressorOnline,3,0.024904615526111968,
BVSP,KNNRegressorOnline,4,0.024904615526111968,
BVSP,KNNRegressorOnline,5,0.024904615526111968,
BVSP,KNNRegressorOnline,6,0.024904615526111968,
BVSP,KNNRegressorOnline,7,0.024904615526111968,
BVSP,KNNRegressorOnline,8,0.024904615526111968,
BVSP,KNNRegressorOnline,9,0.024904615526111968,
BVSP,KNNRegressorOnline,10,0.024904615526111968,
BVSP,LinearRegressionOnline,1,0.022594444083629484,
BVSP,LinearRegressionOnline,2,0.022594444083629484,
BVSP,LinearRegressionOnline,3,0.022594444083629484,
BVSP,LinearRegressionOnline,4,0.022594444083629484,
BVSP,LinearRegressionOnline,5,0.022594444083629484,
BVSP,LinearRegressionOnline,6,0.022594444083629484,
BVSP,LinearRegressionOnline,7,0.022594444083629484,
BVSP,LinearRegressionOnline,8,0.022594444083629484,
BVSP,LinearRegressionOnline,9,0.022594444083629484,
BVSP,LinearRegressionOnline,10,0.022594444083629484,
USDBRLX,LR + KSWIN,1,0.020366811992463093,8.0
USDBRLX,LR + KSWIN,2,0.020366811992463093,8.0
USDBRLX,LR + KSWIN,3,0.020366811992463093,8.0
USDBRLX,LR + KSWIN,4,0.020366811992463093,8.0
USDBRLX,LR + KSWIN,5,0.020366811992463093,8.0
USDBRLX,LR + KSWIN,6,0.020366811992463093,8.0
USDBRLX,LR + KSWIN,7,0.020366811992463093,8.0
USDBRLX,LR + KSWIN,8,0.020366811992463093,8.0
USDBRLX,LR + KSWIN,9,0.020366811992463093,8.0
USDBRLX,LR + KSWIN,10,0.020366811992463093,8.0
USDBRLX,KNN + KSWIN,1,0.17379594915976457,12.0
USDBRLX,KNN + KSWIN,2,0.17379594915976457,12.0
USDBRLX,KNN + KSWIN,3,0.17379594915976457,12.0
USDBRLX,KNN + KSWIN,4,0.17379594915976457,12.0
USDBRLX,KNN + KSWIN,5,0.17379594915976457,12.0
USDBRLX,KNN + KSWIN,6,0.17379594915976457,12.0
USDBRLX,KNN + KSWIN,7,0.17379594915976457,12.0
USDBRLX,KNN + KSWIN,8,0.17379594915976457,12.0
USDBRLX,KNN + KSWIN,9,0.17379594915976457,12.0
USDBRLX,KNN + KSWIN,10,0.17379594915976457,12.0
USDBRLX,MLP + KSWIN,1,0.040677082477722844,11.0
USDBRLX,MLP + KSWIN,2,0.07000311613692904,11.0
USDBRLX,MLP + KSWIN,3,0.07922577597318012,11.0
USDBRLX,MLP + KSWIN,4,0.046306053363869226,11.0
USDBRLX,MLP + KSWIN,5,0.05688861460800201,11.0
USDBRLX,MLP + KSWIN,6,0.07206912260499249,12.0
USDBRLX,MLP + KSWIN,7,0.051634206135196196,10.0
USDBRLX,MLP + KSWIN,8,0.06494665672568278,11.0
USDBRLX,MLP + KSWIN,9,0.055233402895059666,11.0
USDBRLX,MLP + KSWIN,10,0.06401147675530121,9.0
USDBRLX,Lasso + KSWIN,1,0.06027365097083775,9.0
USDBRLX,Lasso + KSWIN,2,0.06027365097083775,9.0
USDBRLX,Lasso + KSWIN,3,0.06027365097083775,9.0
USDBRLX,Lasso + KSWIN,4,0.06027365097083775,9.0
USDBRLX,Lasso + KSWIN,5,0.06027365097083775,9.0
USDBRLX,Lasso + KSWIN,6,0.06027365097083775,9.0
USDBRLX,Lasso + KSWIN,7,0.06027365097083775,9.0
USDBRLX,Lasso + KSWIN,8,0.06027365097083775,9.0
USDBRLX,Lasso + KSWIN,9,0.06027365097083775,9.0
USDBRLX,Lasso + KSWIN,10,0.06027365097083775,9.0
USDBRLX,RF + KSWIN,1,0.1647675282356819,11.0
USDBRLX,RF + KSWIN,2,0.1612246255932649,12.0
USDBRLX,RF + KSWIN,3,0.16164380723278926,11.0
USDBRLX,RF + KSWIN,4,0.1617799291664832,11.0
USDBRLX,RF + KSWIN,5,0.1618877848582667,11.0
USDBRLX,RF + KSWIN,6,0.1633302664335823,12.0
USDBRLX,RF + KSWIN,7,0.16242277952904388,12.0
USDBRLX,RF + KSWIN,8,0.1624921145286456,11.0
USDBRLX,RF + KSWIN,9,0.18568638499824186,11.0
USDBRLX,RF + KSWIN,10,0.16181770213831612,12.0
USDBRLX,Ridge + KSWIN,1,0.024489865330499717,10.0
USDBRLX,Ridge + KSWIN,2,0.024489865330499717,10.0
USDBRLX,Ridge + KSWIN,3,0.024489865330499717,10.0
USDBRLX,Ridge + KSWIN,4,0.024489865330499717,10.0
USDBRLX,Ridge + KSWIN,5,0.024489865330499717,10.0
USDBRLX,Ridge + KSWIN,6,0.024489865330499717,10.0
USDBRLX,Ridge + KSWIN,7,0.024489865330499717,10.0
USDBRLX,Ridge + KSWIN,8,0.024489865330499717,10.0
USDBRLX,Ridge + KSWIN,9,0.024489865330499717,10.0
USDBRLX,Ridge + KSWIN,10,0.024489865330499717,10.0
USDBRLX,SVR + KSWIN,1,0.030329836939771714,10.0
USDBRLX,SVR + KSWIN,2,0.030329836939771714,10.0
USDBRLX,SVR + KSWIN,3,0.030329836939771714,10.0
USDBRLX,SVR + KSWIN,4,0.030329836939771714,10.0
USDBRLX,SVR + KSWIN,5,0.030329836939771714,10.0
USDBRLX,SVR + KSWIN,6,0.030329836939771714,10.0
USDBRLX,SVR + KSWIN,7,0.030329836939771714,10.0
USDBRLX,SVR + KSWIN,8,0.030329836939771714,10.0
USDBRLX,SVR + KSWIN,9,0.030329836939771714,10.0
USDBRLX,SVR + KSWIN,10,0.030329836939771714,10.0
USDBRLX,BayesianLinear,1,0.01984387727335663,
USDBRLX,BayesianLinear,2,0.01984387727335663,
USDBRLX,BayesianLinear,3,0.01984387727335663,
USDBRLX,BayesianLinear,4,0.01984387727335663,
USDBRLX,BayesianLinear,5,0.01984387727335663,
USDBRLX,BayesianLinear,6,0.01984387727335663,
USDBRLX,BayesianLinear,7,0.01984387727335663,
USDBRLX,BayesianLinear,8,0.01984387727335663,
USDBRLX,BayesianLinear,9,0.01984387727335663,
USDBRLX,BayesianLinear,10,0.01984387727335663,
USDBRLX,HoeffdingTree,1,0.026357110920003167,
USDBRLX,HoeffdingTree,2,0.026357110920003167,
USDBRLX,HoeffdingTree,3,0.026357110920003167,
USDBRLX,HoeffdingTree,4,0.026357110920003167,
USDBRLX,HoeffdingTree,5,0.026357110920003167,
USDBRLX,HoeffdingTree,6,0.026357110920003167,
USDBRLX,HoeffdingTree,7,0.026357110920003167,
USDBRLX,HoeffdingTree,8,0.026357110920003167,
USDBRLX,HoeffdingTree,9,0.026357110920003167,
USDBRLX,HoeffdingTree,10,0.026357110920003167,
USDBRLX,KNNRegressorOnline,1,0.02849293977120767,
USDBRLX,KNNRegressorOnline,2,0.02849293977120767,
USDBRLX,KNNRegressorOnline,3,0.02849293977120767,
USDBRLX,KNNRegressorOnline,4,0.02849293977120767,
USDBRLX,KNNRegressorOnline,5,0.02849293977120767,
USDBRLX,KNNRegressorOnline,6,0.02849293977120767,
USDBRLX,KNNRegressorOnline,7,0.02849293977120767,
USDBRLX,KNNRegressorOnline,8,0.02849293977120767,
USDBRLX,KNNRegressorOnline,9,0.02849293977120767,
USDBRLX,KNNRegressorOnline,10,0.02849293977120767,
USDBRLX,LinearRegressionOnline,1,0.026357110920003167,
USDBRLX,LinearRegressionOnline,2,0.026357110920003167,
USDBRLX,LinearRegressionOnline,3,0.026357110920003167,
USDBRLX,LinearRegressionOnline,4,0.026357110920003167,
USDBRLX,LinearRegressionOnline,5,0.026357110920003167,
USDBRLX,LinearRegressionOnline,6,0.026357110920003167,
USDBRLX,LinearRegressionOnline,7,0.026357110920003167,
USDBRLX,LinearRegressionOnline,8,0.026357110920003167,
USDBRLX,LinearRegressionOnline,9,0.026357110920003167,
USDBRLX,LinearRegressionOnline,10,0.026357110920003167,
